Category,Metric,Value,Eval_Root
animals,avg LPIPS,0.9681593076325953,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
human_head,avg LPIPS,0.9857020027004182,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
human_upper_body,avg LPIPS,0.980493794940412,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
human_full_body,avg LPIPS,0.9836173752322793,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
interior_design,avg LPIPS,0.9612309365300462,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
other_objects,avg LPIPS,0.9721366961020976,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
art_work,avg MD,51.43035520509232,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
land_scape,avg MD,53.02803125052616,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
building_city_view,avg MD,44.590671957992924,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
building_countryside_view,avg MD,48.18111166662099,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
animals,avg MD,51.74234466254711,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
human_head,avg MD,72.11955328548656,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
human_upper_body,avg MD,71.32463359832764,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
human_full_body,avg MD,37.69477742910385,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
interior_design,avg MD,42.35912620544433,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
other_objects,avg MD,62.78992677617956,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=False
art_work,avg LPIPS,0.9525449100748768,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
land_scape,avg LPIPS,0.9437947182662108,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
building_city_view,avg LPIPS,0.9412782290684325,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
building_countryside_view,avg LPIPS,0.9399266270073977,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
animals,avg LPIPS,0.96837512194179,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
human_head,avg LPIPS,0.9856178717687726,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
human_upper_body,avg LPIPS,0.9811086026951671,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
human_full_body,avg LPIPS,0.9837151212617755,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
interior_design,avg LPIPS,0.9612386896042153,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
other_objects,avg LPIPS,0.9720863108390144,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
art_work,avg MD,51.62501122230707,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
land_scape,avg MD,53.29872414161419,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
building_city_view,avg MD,44.71559394278177,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
building_countryside_view,avg MD,47.85660494590292,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
animals,avg MD,51.883009880781174,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
human_head,avg MD,72.08467752793256,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
human_upper_body,avg MD,71.16221163007948,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
human_full_body,avg MD,37.57796090841293,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
interior_design,avg MD,42.202765998840334,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
other_objects,avg MD,62.67397622708921,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=False
art_work,avg LPIPS,0.9568018110335937,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
land_scape,avg LPIPS,0.94343708044934,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
building_city_view,avg LPIPS,0.9411020545022828,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
building_countryside_view,avg LPIPS,0.9406861393627796,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
animals,avg LPIPS,0.9682914282660932,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
human_head,avg LPIPS,0.9859894729219377,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
human_upper_body,avg LPIPS,0.9846981029957533,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
human_full_body,avg LPIPS,0.9836219688877463,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
interior_design,avg LPIPS,0.9612707125023008,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
other_objects,avg LPIPS,0.9722679380527033,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
art_work,avg MD,51.71948286544445,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
land_scape,avg MD,53.97643898273336,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
building_city_view,avg MD,45.069545885411706,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
building_countryside_view,avg MD,48.168196931177256,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
animals,avg MD,51.907348088920116,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
human_head,avg MD,72.52350706212661,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
human_upper_body,avg MD,71.72905762990315,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
human_full_body,avg MD,37.78521329164505,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
interior_design,avg MD,42.38520534515381,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
other_objects,avg MD,62.76723437839084,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=False_L1p=False_L1mask=False
art_work,avg LPIPS,0.9541054568253458,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
land_scape,avg LPIPS,0.944456636948003,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
building_city_view,avg LPIPS,0.9414542202970811,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
building_countryside_view,avg LPIPS,0.9407524820417166,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
animals,avg LPIPS,0.9686032275203615,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
human_head,avg LPIPS,0.9857741361483932,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
human_upper_body,avg LPIPS,0.9828643850982189,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
human_full_body,avg LPIPS,0.9837490199133754,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
interior_design,avg LPIPS,0.9612683346029371,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
other_objects,avg LPIPS,0.97250540299075,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
art_work,avg MD,51.89149688010992,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
land_scape,avg MD,53.227111684864965,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
building_city_view,avg MD,44.63542342767483,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
building_countryside_view,avg MD,48.08044277891821,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
animals,avg MD,51.9166796207428,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
human_head,avg MD,72.35033641142003,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
human_upper_body,avg MD,71.08054108089871,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
human_full_body,avg MD,37.510511577129364,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
interior_design,avg MD,42.300464210510256,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
other_objects,avg MD,62.80413602899622,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=True_L1mask=True
art_work,avg LPIPS,0.9552700441330672,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
land_scape,avg LPIPS,0.9439984352158551,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
building_city_view,avg LPIPS,0.9414322532358623,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
building_countryside_view,avg LPIPS,0.940462892705744,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
animals,avg LPIPS,0.9688174539944157,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
human_head,avg LPIPS,0.9857386440038681,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
human_upper_body,avg LPIPS,0.9832538195885718,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
human_full_body,avg LPIPS,0.9839543333277107,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
interior_design,avg LPIPS,0.9613238058751449,../freedrag_experiments/freedrag_diffusion_res_80_0.7_0.01_3_reduce_dims=(0)_n_step=300_d_max=1.5_l_expected=0.15_L1m=True_L1p=False_L1mask=True
